Usuario,ID del tweet,Contenido
GustavoBolivar,1716902133541613937,"Con la mentira de inaugurar el Metro en 2020, Galan y Peñalosa, botaron los estudios del Metro subterráneo."
GustavoBolivar,1716967327655240156,"Ofrezco disculpas Carlos Vicente. No vi el mensaje. Quedo Abierto al diálogo. Si quieres después de campaña para que no se piense que justo ahora te respondo. Un abrazo y mi respeto y admiración hacia usted, siempre."
GustavoBolivar,1709633498737205501,"Discrepo de ciertas posiciones de Bolívar pero creo que es un enemigo auténtico de la corrupción. Participé en la marcha que organizó contra ella hace unos años. Hace unos meses le escribí por DM para hablarle sobre un tema de corrupción en el gobierno nacional, pero no contestó."
GustavoBolivar,1716961898514587766,RT @Me puse a curiosear encuestas electorales de Bogotá de estos días y busque algunas de las elecciones presidenciales de 2022 para compararlas e inferir de su confiabilidad.
GustavoBolivar,1716877034993967578,Me puse a curiosear encuestas electorales de Bogotá de estos días y busque algunas de las elecciones presidenciales de 2022 para compararlas e inferir de su confiabilidad.
GustavoBolivar,1716940977238344075,Conteo regresivo...
GustavoBolivar,1716880710068547633,En 10 minutos al aire por @NoticiasCaracol
GustavoBolivar,1716861599850299460,"Este lamentable trino de Germán Navas, aunq ya lo borró, no me representa."
GustavoBolivar,1716859469408149779,"RT @Conozco a ⁦@GustavoBolivar⁩, he podido compartir con él de cerca en los últimos 4 años, soy testigo de su decencia, probidad, sensibilidad social, coherencia y amor por lo que hace. Es un hombre justo, de mente lúcida y férreas convicciones ¡Bogotá merece alguien como él! https://t.co/GaFXpZLhTJ"
GustavoBolivar,1716801013061919075,"Conozco a ⁦@GustavoBolivar⁩, he podido compartir con él de cerca en los últimos 4 años, soy testigo de su decencia, probidad, sensibilidad social, coherencia y amor por lo que hace. Es un hombre justo, de mente lúcida y férreas convicciones ¡Bogotá merece alguien como él! https://t.co/GaFXpZLhTJ"
GustavoBolivar,1716842216352575836,"RT @El proyecto de vivienda popular en Bogotá  se llamará “Guillermo Asprilla”. Esta ciudad conoce este nombre porque pertenece a una persona que se la jugó a fondo por los más pobres de la ciudad,  por ellos luchó hasta el último día de su vida, para brindarles la dignidad que tendrán las 100 familias que habitarán en este proyecto."
GustavoBolivar,1716612372536644010,"El proyecto de vivienda popular en Bogotá  se llamará “Guillermo Asprilla”. Esta ciudad conoce este nombre porque pertenece a una persona que se la jugó a fondo por los más pobres de la ciudad,  por ellos luchó hasta el último día de su vida, para brindarles la dignidad que tendrán las 100 familias que habitarán en este proyecto."
GustavoBolivar,1716835011150614933,RT @GustavoBolivar: Ratifiqué ante notario que no frenaré el Metro.
GustavoBolivar,1716627808246497725,Ratifiqué ante notario que no frenaré el Metro.
GustavoBolivar,1716817626729783446,RT @#LaPoliticaEs 🚨🚨Informe Especial: ¿Qué Oculta el Multimillonario Río de Dinero en la Campaña de @CarlosFGalan?
GustavoBolivar,1716801513543307294,#LaPoliticaEs 🚨🚨Informe Especial: ¿Qué Oculta el Multimillonario Río de Dinero en la Campaña de @CarlosFGalan?
GustavoBolivar,1716814167725015477,RT @¿Cómo volteó Massa las encuestas que daban ganador a Milei en Argentina?:
GustavoBolivar,1716649881228493249,¿Cómo volteó Massa las encuestas que daban ganador a Milei en Argentina?:
GustavoBolivar,1716676171562111005,"RT @Anoche vi el debate de candidatos a la alcaldía de Bogotá. Debo decir que me sorprendió gratamente @GustavoBolivar, a quien he cuestionado en otras ocasiones. Esta vez, sus propuestas me parecieron serias y aterrizadas. Hoy comprendo mejor a quienes promocionan su candidatura."
GustavoBolivar,1716430502419124612,"Anoche vi el debate de candidatos a la alcaldía de Bogotá. Debo decir que me sorprendió gratamente @GustavoBolivar, a quien he cuestionado en otras ocasiones. Esta vez, sus propuestas me parecieron serias y aterrizadas. Hoy comprendo mejor a quienes promocionan su candidatura."
GustavoBolivar,1716644864593461458,"RT @El politiquero más joven de la galaxia, @ElJuliSastoque, anda con la arrogancia por las nubes, está convencido de que el enorme poder de @ClaudiaLopez y @AngelicaLozanoC lo va a reelegir."
GustavoBolivar,1716433641054634354,"El politiquero más joven de la galaxia, @ElJuliSastoque, anda con la arrogancia por las nubes, está convencido de que el enorme poder de @ClaudiaLopez y @AngelicaLozanoC lo va a reelegir."
GustavoBolivar,1716630116078403981,RT @Compartí con Gustavo Bolívar cuatro años en el Congreso. Sé de su honestidad en su trabajo político. Paga más impuestos que Uribe y Char juntos. No hace trampa!
GustavoBolivar,1716552883288658349,Compartí con Gustavo Bolívar cuatro años en el Congreso. Sé de su honestidad en su trabajo político. Paga más impuestos que Uribe y Char juntos. No hace trampa!
GustavoBolivar,1716604621659996327,"Por las mentiras de Galán y su jefe de debate la alcaldesa Claudia López, he firmado, ante el notario 36 el compromiso de NO PARAR EL METRO y continuar el cronograma de las obras el 1o de enero, como me las entregue esta Admon."
GustavoBolivar,1716578281460248693,"RT @Galán dice q Leonardo Puentes calumnia a su esposa, aunq muestra en este hilo varias pruebas según las cuales la sra trabajó en la interventoría del Metro, incluido un video del mismo Galán. Si él cree q estos señalamientos son calumniosos debería pedir rectificación y denunciar"
GustavoBolivar,1716496690591535320,"Galán dice q Leonardo Puentes calumnia a su esposa, aunq muestra en este hilo varias pruebas según las cuales la sra trabajó en la interventoría del Metro, incluido un video del mismo Galán. Si él cree q estos señalamientos son calumniosos debería pedir rectificación y denunciar"
GustavoBolivar,1716068683703881762,"🔴 Carlona Deik Acostamadiedo, esposa de @CarlosFGalan trabajó en la polémica interventoría del Metro Elevado de Peñalosa con la firma Integral y también, fue parte del descalabro de $4,3 Bill de Hidroituango."
GustavoBolivar,1708060063582101837,"Exministro de Salud de Duque, Fernando Ruiz, compró 2 millones de dosis para la malaria en niños de 5 a 9 años cuando apenas se necesitaban 8 mil."
GustavoBolivar,1716571588760379811,"RT @Ya tengo mis tiquetes para irme desde el viernes a Bogotá, dónde todavía estoy inscrita para votar por #BolivarTuAlcalde #Bogolivar #BolivarAlcalde @GustavoBolivar y candidatos del @PactoCol Me importa un jopo las encuestas, voy a ayudar a impedir que el corrupto Galán gane...."
GustavoBolivar,1716092844585148632,"Ya tengo mis tiquetes para irme desde el viernes a Bogotá, dónde todavía estoy inscrita para votar por #BolivarTuAlcalde #Bogolivar #BolivarAlcalde @GustavoBolivar y candidatos del @PactoCol Me importa un jopo las encuestas, voy a ayudar a impedir que el corrupto Galán gane...."
GustavoBolivar,1716469536772284849,#Palworld is the open-world survival monster-catching game!
GustavoBolivar,1716569910891929948,RT @Encuestas en Argentina:
GustavoBolivar,1716309768007024678,Encuestas en Argentina:
GustavoBolivar,1716496690591535320,"Galán dice q Leonardo Puentes calumnia a su esposa, aunq muestra en este hilo varias pruebas según las cuales la sra trabajó en la interventoría del Metro, incluido un video del mismo Galán. Si él cree q estos señalamientos son calumniosos debería pedir rectificación y denunciar"
GustavoBolivar,1716068683703881762,"🔴 Carlona Deik Acostamadiedo, esposa de @CarlosFGalan trabajó en la polémica interventoría del Metro Elevado de Peñalosa con la firma Integral y también, fue parte del descalabro de $4,3 Bill de Hidroituango."
GustavoBolivar,1716488590199345170,RT @GustavoBolivar: El doping en la política. https://t.co/jOBDsN74dD
GustavoBolivar,1716440673711231336,El doping en la política. https://t.co/jOBDsN74dD
GustavoBolivar,1716466996047499453,"RT @El “independiente” Galán, Reconoce que el cuestionado Nestor Humberto Martínez fue su líder ideológico y le pide ayuda política. https://t.co/SstuPB4EES"
GustavoBolivar,1716250737196282046,"El “independiente” Galán, Reconoce que el cuestionado Nestor Humberto Martínez fue su líder ideológico y le pide ayuda política. https://t.co/SstuPB4EES"
GustavoBolivar,1716440055307256223,"RT @Aún con la lluvia, el Pacto sigue en las calles!"
GustavoBolivar,1716181669370122435,"Aún con la lluvia, el Pacto sigue en las calles!"
GustavoBolivar,1716285203457401269,"RT @A la señora, que aprovecha el poder de su esposa para darle contratos al hermano y al papá y además hace triquiñuelas para robarle la 2a vicepresidencia al Pacto Histórico y que además no votó para que nos quitaran los gastos de representación a los senadores le digo:"
GustavoBolivar,1716234540656504926,"A la señora, que aprovecha el poder de su esposa para darle contratos al hermano y al papá y además hace triquiñuelas para robarle la 2a vicepresidencia al Pacto Histórico y que además no votó para que nos quitaran los gastos de representación a los senadores le digo:"
GustavoBolivar,1715362021502316816,"La alcaldesa Claudia López, participando en política dice “no voten por el q va a parar el metro”. Nadie va a parar el metro. No se puede. Esta asustada y necesita q gane Galán porque sabe q llego a investigar las denuncias de corrupción que hay alrededor de ella y su esposa."
GustavoBolivar,1716231377698312456,RT @Andan diciendo que no quiero ganar porque no hago alianzas con sectores politiqueros y corruptos.
GustavoBolivar,1716162556044120321,Andan diciendo que no quiero ganar porque no hago alianzas con sectores politiqueros y corruptos.
GustavoBolivar,1716227695028179181,RT @🚨ATENCIÓN | VAMOS A GANAR EN PRIMERA VUELTA
GustavoBolivar,1716158264147104020,🚨ATENCIÓN | VAMOS A GANAR EN PRIMERA VUELTA
GustavoBolivar,1716158634919419987,"RT @🔴 Carlona Deik Acostamadiedo, esposa de @CarlosFGalan trabajó en la polémica interventoría del Metro Elevado de Peñalosa con la firma Integral y también, fue parte del descalabro de $4,3 Bill de Hidroituango."
GustavoBolivar,1716157975553835496,RT @GustavoBolivar: Aparecieron las llaves del interés de Galán por  el Metro elevado.
GustavoBolivar,1716109675739902297,Aparecieron las llaves del interés de Galán por  el Metro elevado.
GustavoBolivar,1716141873725665760,RT @mastrxsviento: En 8 días @GustavoBolivar será el alcalde de mi hermosa Bogotá❤️ https://t.co/Hno2ekWUFK
GustavoBolivar,1716116878257541263,En 8 días @GustavoBolivar será el alcalde de mi hermosa Bogotá❤️ https://t.co/Hno2ekWUFK
GustavoBolivar,1716115494841803095,"RT @""Un nuevo escándalo de compras favorables de inmuebles, contratos oscuros que parecen en contraprestación, y ventas benditas, vincula al copresidente del Partido Verde y candidato a la Gobernación de Boyacá, Carlos Andrés Amaya Rodríguez"": @yohirakerman"
GustavoBolivar,1716050515426242857,"""Un nuevo escándalo de compras favorables de inmuebles, contratos oscuros que parecen en contraprestación, y ventas benditas, vincula al copresidente del Partido Verde y candidato a la Gobernación de Boyacá, Carlos Andrés Amaya Rodríguez"": @yohirakerman"
GustavoBolivar,1716114491392332221,RT @¿Pensando en elecciones regionales?
GustavoBolivar,1715766683376218613,¿Pensando en elecciones regionales?
GustavoBolivar,1716490199180497116,RT @CarlosMorenoFr: Tuve el placer de acompañar mi amigo y candidato a la alcaldía de Bogotá @GustavoBolivar 4 días.
GustavoBolivar,1716482905394872594,Tuve el placer de acompañar mi amigo y candidato a la alcaldía de Bogotá @GustavoBolivar 4 días.
GustavoBolivar,1716232248754684124,RT @ElizbethCristi7: Hola. Necesitamos que el cambio llegue a Bogotá y quien mejor representa los ideales del Pacto Histórico es Gustavo Bo…
GustavoBolivar,1716073411720446462,Hola. Necesitamos que el cambio llegue a Bogotá y quien mejor representa los ideales del Pacto Histórico es Gustavo Bolívar 🇨🇴💪 #BolivarAlcalde https://t.co/p83q3iWv3Z
GustavoBolivar,1708060063582101837,"Exministro de Salud de Duque, Fernando Ruiz, compró 2 millones de dosis para la malaria en niños de 5 a 9 años cuando apenas se necesitaban 8 mil."
GustavoBolivar,1716113645552173415,"RT @Bogotá la apuesta al cambio, la fiesta de cierre muestra que @GustavoBolivar es la única opción, para dar continuidad a una Bogotá humana, potencia mundial de la vida."
