Usuario,ID del tweet,Contenido
JERobledo,1717172651007918120,"""En primera vuelta yo voto por ROBLEDO, porque ha inspirado a muchos jóvenes a luchar por los derechos de la sociedad, el desarrollo y la soberanía"". Gracias Diego por su mensaje y por su apoyo para pasar a la segunda vuelta por la alcaldía de Bogotá 💪"
JERobledo,1717023685825925392,RT @Sobre @GustavoBolivar hay un hecho que lo desautoriza para ser alcalde de esta ciudad: es una persona que abandona sus deberes con sus electores. ¿Cómo es que Gustavo Bolívar se presenta ante bogotanas y bogotanos buscando ser alcalde cuando los 43 millones que ganaba como senador no le alcanzaban y renunció por eso a su cargo?
JERobledo,1716994440571637983,Sobre @GustavoBolivar hay un hecho que lo desautoriza para ser alcalde de esta ciudad: es una persona que abandona sus deberes con sus electores. ¿Cómo es que Gustavo Bolívar se presenta ante bogotanas y bogotanos buscando ser alcalde cuando los 43 millones que ganaba como senador no le alcanzaban y renunció por eso a su cargo?
JERobledo,1717023618310279676,RT @Gustavo Bolívar abandonó sus deberes con sus electores porque el sueldo de senador no le alcanzaba. ¡Es absurdo que alguien como @GustavoBolivar ahora pretenda ser alcalde de Bogotá! Es tiempo de la coherencia y de elegir a alguien que sí quiera servirle a la ciudad.
JERobledo,1716995714188718201,Gustavo Bolívar abandonó sus deberes con sus electores porque el sueldo de senador no le alcanzaba. ¡Es absurdo que alguien como @GustavoBolivar ahora pretenda ser alcalde de Bogotá! Es tiempo de la coherencia y de elegir a alguien que sí quiera servirle a la ciudad.
JERobledo,1717020712194527247,Les invito a acompañar mi propuesta y hoja de vida este domingo en las urnas. ¡Nuestra propuesta es la mejor para Bogotá y vamos a demostrarlo! Es tiempo de votar a conciencia. Vota Robledo Alcalde. 💜🗳️ https://t.co/yBp42p65I0
JERobledo,1717011916818649203,El candidato Oviedo lleva toda la campaña diciendo que es independiente a pesar de los muchos años de trabajo con el centro democrático y con el gobierno de Ivan Duque. En esta campaña
JERobledo,1717009112704196788,Mi invitación a todas y todos es que voten a conciencia. 🗳️ ¡Decir que esto ya está definido es irresponsable y mentiroso! Vamos con toda y vamos a segunda vuelta. #RobledoAlcalde. 👨🏻‍🦳
JERobledo,1716989013003735479,Tenemos que atender con urgencia la pobreza y hambre que se vive en Bogotá. ¡Esto sin duda promueve el delito! Atender el problema social y aumentar el número de policías en la ciudad será prioridad en nuestra Alcaldía.
JERobledo,1716987995553681657,RT @Hola me llamó Juan Carlos y soy voluntario de la campaña de @JERobledo .
JERobledo,1713632992747307110,Hola me llamó Juan Carlos y soy voluntario de la campaña de @JERobledo .
JERobledo,1716987124040208854,RT @Votaré el domingo por @JERobledo un político correcto comprometido y sin tacha alguna. Y por el Concejal @mjsarmientoa. Que valentía la de estos personajes y de los miembros de @dignidad_col me quito el sombrero !! 🇨🇴
JERobledo,1716584145458012236,Votaré el domingo por @JERobledo un político correcto comprometido y sin tacha alguna. Y por el Concejal @mjsarmientoa. Que valentía la de estos personajes y de los miembros de @dignidad_col me quito el sombrero !! 🇨🇴
JERobledo,1716986628969804203,"RT @Y a la alcaldía de Bogotá recomiendo con toda certeza, a un hombre a quién admiro y estimo muchísimo. @JERobledo Compañero incondicional de luchas ambientales y sociales."
JERobledo,1716938753489637422,"Y a la alcaldía de Bogotá recomiendo con toda certeza, a un hombre a quién admiro y estimo muchísimo. @JERobledo Compañero incondicional de luchas ambientales y sociales."
JERobledo,1716118671314051340,¡Estamos en la recta final y necesitamos todo el apoyo posible! 🤝🏻 Por eso es tiempo de pedirles que respalden este proyecto democrático e inviten a todos sus amigos y familiares a sumarse a esta compaña y votar por mí en primera vuelta. 👋🏻🗳️
JERobledo,1717291411647693246,Estoy convencido de que @carlosavasquez será el mejor vocero de las personas en condición de discapacidad en el Concejo de Bogotá.
JERobledo,1717368108464181462,"A quienes me atacan por viejo les digo: si es para subir una nevera a un quinto piso seguramente no seré el indicado pero para llegar a la Alcaldía de Bogotá tengo toda la experiencia, la capacidad intelectual y de trabajo para hacerlo de la mejor manera. 💜💪🏻. Condenar a alguien como si fuera lo peor por ser una persona mayor es una estupidez."
JERobledo,1716986434953884148,"¡No es con cuentos raros! A los delincuentes los vamos a enfrentar con más pie de fuerza que tendrá que poner el gobierno nacional. Además iremos barrio por barrio para darle oportunidades y garantías a los jóvenes, y así evitar que caigan en manos de la delincuencia."
